CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,FCLTY_NM,RPRSNTV_TEL_NO,ZIP_NO,FCLTY_ADDR,FCLTY_DETAIL_ADDR,MAIN_ITEM_CD,MAIN_ITEM_NM,FCLTY_CRDNT_LO,FCLTY_CRDNT_LA,COURSE_FLAG_CD,COURSE_ITEM_NM,COURSE_NM
"26","부산","26440","강서구","녹명태권도",,"46737","부산광역시 강서구 화전산단4로 74","212동 125호, 126호(화전동, 우방아이유쉘)(화전동, 우방아이유쉘)","22","태권도","128.8867253","35.1100848","장애인강좌",,
"26","부산","26320","북구","런투유점핑다이어트",,"46517","부산광역시 북구 양달로4번길 17","3층 점핑(화명동)","03","기타종목","129.0147090","35.2408834","장애인강좌",,
"26","부산","26530","사상구","차오름한얼태권도","0513122558","46931","부산광역시 사상구 백양대로 880","우신프라자 상가 3층 301호","22","태권도","128.9915987","35.1843799","장애인강좌",,
"26","부산","26320","북구","차오름 신천태권도","0288682793","46641","부산광역시 북구 시랑로 84-1","(구포동)","22","태권도","129.0060294","35.1981764","장애인강좌",,
"26","부산","26170","동구","놀이야언어발달심리센터","0514668900","48792","부산광역시 동구 고관로 46","6층(초량동)","03","기타종목","129.0434544","35.1233389","장애인강좌",,
"26","부산","26290","남구","자이메트로체육관","0516127676","48516","부산광역시 남구 분포로 113","lg메트로시티 주2상가 4층 408호 409호(용호동, 엘지메트로시티)","22","태권도","129.1095710","35.1297860","장애인강좌",,
"26","부산","26320","북구","한성태권도",,"46565","부산광역시 북구 만덕2로44번길 79","2층 한성태권도(만덕동)","22","태권도","129.0333279","35.2106975","장애인강좌",,
"26","부산","26350","해운대구","해송스크린골프연습장","0517837778","48055","부산광역시 해운대구 재송1로60번길 36","3층 해송스크린골프연습장(재송동)","02","골프","129.1238909","35.1860426","장애인강좌",,
"26","부산","26230","부산진구","뉴점핑다이어트",,"47274","부산광역시 부산진구 가야대로 635-13","후문상가 지하1층 뉴점핑(당감동, 당감동태화현대2차아파트)","03","기타종목","129.0404356","35.1567924","장애인강좌",,
"26","부산","26380","사하구","장림태권도장","0512611718","49483","부산광역시 사하구 장평로 119","상가 501호(장림동, 장림윌더하임아파트)","22","태권도","128.9716664","35.0768620","장애인강좌",,
"26","부산","26350","해운대구","장산당구클럽","0517039077","48106","부산광역시 해운대구 세실로69번길 15","8층 장산당구클럽(좌동)","112","당구","129.1760043","35.1714558","장애인강좌",,
"26","부산","26170","동구","뉴힐링라이프 재활운동센터 부산점","0517119867","48821","부산광역시 동구 중앙대로196번길 6-5","4층 402호 뉴힐링라이프재활운동센터부산점(초량동)","03","기타종목","129.0400422","35.1139602","장애인강좌",,
"26","부산","26290","남구","형제3태권도","0516287070","48572","부산광역시 남구 용호로198번길 39","동방파크상가 301호 형제3태권도(용호동, 동방파크맨션)","22","태권도","129.1082351","35.1149481","장애인강좌",,
"26","부산","26350","해운대구","장산아이즈연구소","0517027585","48111","부산광역시 해운대구 해운대로 814","세종월드프라자 B동 4층(좌동)","03","기타종목","129.1776778","35.1695768","장애인강좌",,
"26","부산","26260","동래구","해심검도관","0515571112","47733","동래구 충렬대로 125번길 6","지하1층 해심검도관","01","검도","129.0745626","35.2061257","장애인강좌",,
"26","부산","26200","영도구","지천태송천태권도장","0514045562","49097","부산광역시 영도구 동삼동로 5","2층(동삼동)","22","태권도","129.0713161","35.0815926","장애인강좌",,
"26","부산","26320","북구","드림태권도장","0513311199","46617","부산광역시 북구 함박봉로140번가길 6","4층 드림태권도장(만덕동)","22","태권도","129.0330581","35.2033026","장애인강좌",,
"26","부산","26320","북구","지젤피트니스클럽","0513650060","46526","부산광역시 북구 화명대로 32","다운타운프라자8층(화명동)","25","헬스","129.0115023","35.2345670","장애인강좌",,
"26","부산","26500","수영구","오케이탁구","0518045555","48314","부산광역시 수영구 수영로 486","오케이탁구(남천동)","21","탁구","129.1110277","35.1490807","장애인강좌",,
"26","부산","26410","금정구","장전도란언어심리센터","0515835514","46247","부산광역시 금정구 금강로 361","4층 장전도란언어심리센터(장전동)","78","요가","129.0862679","35.2403442","장애인강좌",,
"26","부산","26320","북구","장정구복싱","0513317980","46571","부산광역시 북구 만덕3로 58","2층 장정구복싱(만덕동)","76","복싱","129.0292985","35.2109846","장애인강좌",,
"26","부산","26350","해운대구","재송체육관","0517820861","48052","부산광역시 해운대구 재송2로 30","3층(재송동)","22","태권도","129.1303982","35.1921365","장애인강좌",,
"26","부산","26350","해운대구","해운대구건강증진센터","027173445","48000","부산광역시 해운대구 반송로 853","해운대구건강증진센터(반송동)","26","종합체육시설","129.1478997","35.2300562","장애인강좌",,
"26","부산","26710","기장군","현대태권도",,"46064","부산광역시 기장군 기장읍 기장대로 563","b상가 3층 301호 현대태권도(기장현대아파트)","22","태권도","129.2200797","35.2451720","장애인강좌",,
"26","부산","26110","중구","다빈치당구클럽","07073374505","48980","부산광역시 중구 중구로 13","4층, 다빈치당구클럽(부평동1가)","112","당구","129.0274706","35.0989902","장애인강좌",,
"26","부산","26380","사하구","다송MTA태권도","0512666544","49516","부산광역시 사하구 다대로381번길 94","상가동 3층 다송MTA태권도(다대동)","22","태권도","128.9854169","35.0640435","장애인강좌",,
"26","부산","26320","북구","전사체육관",,"46569","부산광역시 북구 만덕대로 164","3층 전사핏(덕천동)","76","복싱","129.0226325","35.2131004","장애인강좌",,
"26","부산","26530","사상구","백마체육관","023125666","47050","부산광역시 사상구 대동로 107","4층 백마체육관(학장동)","22","태권도","128.9792176","35.1390184","장애인강좌",,
"26","부산","26230","부산진구","전일3체육관","0518182768","47231","부산광역시 부산진구 진남로356번길 122","2층(전포동)(전포동)","22","태권도","129.0706395","35.1607703","장애인강좌",,
"26","부산","26500","수영구","중앙태권도장","0517532872","48261","부산광역시 수영구 수영로 561","3층 중앙태권도장(광안동)","22","태권도","129.1124249","35.1558749","장애인강좌",,
"26","부산","26290","남구","전진체육관","0516113292","48505","부산광역시 남구 유엔평화로 45","5층 전진태권도(대연동)","22","태권도","129.0924008","35.1308466","장애인강좌",,
"26","부산","26320","북구","에스짐","0513434111","46555","부산광역시 북구 의성로 91","3층(덕천동)","25","헬스","129.0107133","35.2125365","장애인강좌",,
"26","부산","26230","부산진구","현대유성태권도","0518969264","47387","부산광역시 부산진구 복지로 70","개금아이파크 주상가 2층 209호(개금동, 개금아이파크)","22","태권도","129.0186104","35.1478547","장애인강좌",,
"26","부산","26140","서구","다한태권도장",,"49235","부산광역시 서구 부용로 15","2층 다한태권도장(서대신동1가, 유니온캐슬1차)","22","태권도","129.0172174","35.1085279","장애인강좌",,
"26","부산","26290","남구","다함께차차차특수체육센터(주)",,"48499","부산광역시 남구 수영로 300","5층 다함께차차차특수체육운동발달센터(대연동)","03","기타종목","129.0992454","35.1366658","장애인강좌",,
"26","부산","26350","해운대구","해운대청소년수련관","0517801800","48051","부산광역시 해운대구 재반로 151-21","해운대청소년수련관(재송동)","12","수영","129.1270946","35.1921877","장애인강좌",,
"26","부산","26710","기장군","점프윙스 기장점",,"46055","부산광역시 기장군 기장읍 차성동로 182","3층, 점프윙스 기장점","27","줄넘기","129.2173230","35.2540817","장애인강좌",,
"26","부산","26110","중구","중구웰빙체육관","0516004124","48905","부산광역시 중구 영주로 89","웰빙체육관(영주동)","25","헬스","129.0316368","35.1148136","장애인강좌",,
"27","대구","27200","남구","건강한태권도","0534763396","42434","대구광역시 남구 명덕로68길 77","이천주공1단지상가(이천동, 대구이천주공1아파트)","22","태권도","128.6062190","35.8526286","장애인강좌",,
"27","대구","27260","수성구","필라테스V",,"42204","대구광역시 수성구 지범로 59","4층 필라테스V(지산동)","79","필라테스","128.6293825","35.8260255","장애인강좌",,
"27","대구","27140","동구","GL피트니스","0266260146","41087","대구광역시 동구 안심로 372","각산역 3번 출구 앞 덕산빌딩 3층(신서동)","25","헬스","128.7250872","35.8679954","장애인강좌",,
"27","대구","27720","군위군","군위국민스포츠센터","0543807213","43113","대구광역시 군위군 군위읍 군청로 158","군위국민체육센터","09","배드민턴","128.5739996","36.2374656","장애인강좌",,
"27","대구","27110","중구","필라테스누아",,"41973","대구광역시 중구 남산로3길 99","3층(남산동)","79","필라테스","128.5760615","35.8624358","장애인강좌",,
"27","대구","27290","달서구","제스트축구클럽",,"42690","대구광역시 달서구 장기로 263","5층 제스트축구클럽(장기동)","20","축구(풋살)","128.5314800","35.8433209","장애인강좌",,
"27","대구","27260","수성구","범물태권도장","0537845436","42248","대구광역시 수성구 지범로 290","우방미진아파트상가2층(범물동, 범물우방미진아파트)","22","태권도","128.6476685","35.8142593","장애인강좌",,
"27","대구","27140","동구","건영태권도","0539514441","41214","대구광역시 동구 신암남로 50","301호(신암동, 신암건영캐스빌)","22","태권도","128.6204608","35.8782860","장애인강좌",,
"27","대구","27230","북구","주식회사스포츠포올",,"41422","대구광역시 북구 동암로12길 17","(동천동)2층","03","기타종목","128.5568299","35.9434238","장애인강좌",,
"27","대구","27230","북구","강호합기도 태호도장","029540400","41527","대구광역시 북구 복현로 71","1단지 상가동 5층 강호합기도(복현동, 복현블루밍브라운스톤 명문세가아파트)","75","합기도","128.6234183","35.8975833","장애인강좌",,
"27","대구","27290","달서구","대덕승마장","0536641502","42841","대구광역시 달서구 앞산순환로 206","(송현동)","71","승마","128.5539352","35.8219777","장애인강좌",,
"27","대구","27230","북구","행복한일터보호작업장 본점","0533146726","41598","대구광역시 북구 한강로8길 13-14","4층 402호(금호동)","03","기타종목","128.5192307","35.8953904","장애인강좌",,
"27","대구","27260","수성구","필라테스원",,"42271","대구광역시 수성구 달구벌대로 3197","2층 필라테스원(매호동)","79","필라테스","128.7065360","35.8408311","장애인강좌",,
